"";"x"
"4824";2
"4825";2
"4826";3
"4827";0
"4828";0
"4829";0
"4830";0
"4831";0
"4832";0
"4833";0
"4834";0
"4835";0
"4836";0
"4837";2
"4838";2
"4839";0
"4840";0
"4841";0
"4842";1
"4843";0
"4844";0
"4845";0
"4846";1
"4847";0
"4848";2
"4849";1
"4850";2
"4851";2
"4852";0
"4853";1
"4854";4
"4855";1
"4856";1
"4857";0
"4858";4
"4859";3
"4860";2
"4861";3
"4862";1
"4863";3
"4864";3
"4865";0
"4866";0
"4867";0
"4868";0
"4869";0
"4870";4
"4871";0
"4872";4
"4873";1
"4874";0
"4875";4
"4876";0
"4877";0
"4878";0
"4879";1
"4880";1
"4881";1
"4882";1
"4883";1
"4884";1
"4885";4
"4886";1
"4887";4
"4888";1
"4889";1
"4890";0
"4891";4
"4892";4
"4893";4
"4894";4
"4895";4
"4896";4
"4897";1
"4898";1
"4899";1
"4900";1
"4901";4
"4902";1
"4903";1
"4904";1
"4905";1
"4906";1
"4907";1
"4908";1
"4909";1
"4910";1
"4911";0
"4912";0
"4913";0
"4914";0
"4915";1
"4916";4
"4917";1
"4918";1
"4919";1
"4920";1
"4921";1
"4922";1
"4923";4
"4924";1
"4925";1
"4926";1
"4927";1
"4928";1
"4929";3
"4930";0
"4931";1
"4932";0
"4933";0
"4934";0
"4935";0
"4936";0
"4937";0
"4938";0
"4939";0
"4940";0
"4941";0
"4942";2
"4943";1
"4944";1
"4945";1
"4946";1
"4947";1
"4948";1
"4949";4
"4950";1
"4951";1
"4952";4
"4953";1
"4954";4
"4955";0
"4956";1
"4957";1
"4958";0
"4959";0
"4960";0
"4961";0
"4962";0
"4963";0
"4964";0
"4965";0
"4966";0
"4967";0
"4968";0
"4969";0
"4970";0
"4971";0
"4972";0
"4973";0
"4974";0
"4975";0
"4976";0
"4977";0
"4978";0
"4979";0
"4980";0
"4981";0
"4982";0
"4983";0
"4984";0
"4985";0
"4986";0
"4987";0
"4988";0
"4989";0
"4990";1
"4991";1
"4992";2
"4993";2
"4994";1
"4995";2
"4996";3
"4997";2
"4998";3
"4999";2
"5000";2
"5001";2
"5002";3
"5003";3
"5004";3
"5005";3
"5006";3
"5007";2
"5008";2
"5009";0
"5010";3
"5011";2
"5012";3
"5013";3
"5014";0
"5015";3
"5016";3
"5017";2
"5018";2
"5019";3
"5020";2
"5021";1
"5022";3
"5023";3
"5024";2
"5025";2
"5026";2
"5027";2
"5028";2
"5029";2
"5030";2
"5031";2
"5032";2
"5033";2
"5034";2
"5035";2
"5036";2
"5037";0
"5038";2
"5039";2
"5040";2
"5041";2
"5042";2
"5043";0
"5044";2
"5045";2
"5046";0
"5047";1
"5048";0
"5049";1
"5050";4
"5051";4
"5052";4
"5053";4
"5054";4
"5055";4
"5056";4
"5057";4
"5058";4
"5059";4
"5060";2
"5061";4
"5062";4
"5063";4
"5064";4
"5065";4
"5066";4
"5067";4
"5068";4
"5069";4
"5070";4
"5071";4
"5072";0
"5073";4
"5074";4
"5075";2
"5076";2
"5077";4
"5078";0
"5079";4
"5080";4
"5081";4
"5082";4
"5083";4
"5084";1
"5085";2
"5086";2
"5087";2
"5088";2
"5089";2
"5090";2
"5091";2
"5092";2
"5093";4
"5094";4
"5095";4
"5096";2
"5097";4
"5098";4
"5099";4
"5100";4
"5101";2
"5102";4
"5103";1
"5104";4
"5105";2
"5106";4
"5107";2
"5108";4
"5109";4
"5110";1
"5111";4
"5112";4
"5113";2
"5114";4
"5115";4
"5116";4
"5117";4
"5118";1
"5119";4
"5120";1
"5121";0
"5122";4
"5123";4
"5124";4
"5125";4
"5126";4
"5127";4
"5128";4
"5129";4
"5130";4
"5131";4
"5132";4
"5133";4
"5134";4
"5135";4
"5136";1
"5137";4
"5138";1
"5139";1
"5140";0
"5141";4
"5142";1
"5143";0
"5144";1
"5145";1
"5146";1
"5147";0
"5148";1
"5149";1
"5150";0
"5151";0
"5152";0
"5153";0
"5154";1
"5155";4
"5156";4
"5157";4
"5158";1
"5159";4
"5160";0
"5161";0
"5162";4
"5163";1
"5164";4
"5165";4
"5166";1
"5167";1
"5168";1
"5169";3
"5170";1
"5171";1
"5172";3
"5173";0
"5174";0
"5175";0
"5176";1
"5177";1
"5178";1
"5179";1
"5180";1
"5181";1
"5182";1
"5183";1
"5184";1
"5185";1
"5186";4
"5187";1
"5188";4
"5189";4
"5190";3
"5191";1
"5192";1
"5193";1
"5194";3
"5195";3
"5196";0
"5197";4
"5198";1
"5199";4
"5200";0
"5201";1
"5202";1
"5203";1
"5204";1
"5205";1
"5206";1
"5207";1
"5208";1
"5209";1
"5210";1
"5211";1
"5212";1
"5213";0
"5214";1
"5215";4
"5216";3
"5217";1
"5218";1
"5219";4
"5220";4
"5221";1
"5222";1
"5223";1
"5224";4
"5225";4
"5226";1
"5227";1
"5228";1
"5229";4
"5230";1
"5231";1
"5232";4
"5233";0
"5234";2
"5235";1
"5236";0
"5237";3
"5238";2
"5239";2
"5240";2
"5241";2
"5242";0
"5243";4
"5244";3
"5245";2
"5246";3
"5247";3
"5248";2
"5249";2
"5250";4
"5251";0
"5252";4
"5253";0
"5254";4
"5255";4
"5256";4
"5257";2
"5258";1
"5259";4
"5260";0
"5261";4
"5262";4
"5263";4
"5264";4
"5265";2
"5266";4
"5267";4
"5268";0
"5269";1
"5270";1
"5271";1
"5272";1
"5273";0
"5274";3
"5275";1
"5276";4
"5277";1
"5278";4
"5279";4
"5280";4
"5281";1
"5282";0
"5283";4
"5284";1
"5285";3
"5286";3
"5287";0
"5288";1
"5289";0
"5290";0
"5291";0
"5292";0
"5293";0
"5294";0
"5295";0
"5296";0
"5297";0
"5298";0
"5299";0
"5300";1
"5301";4
"5302";4
"5303";4
"5304";4
"5305";1
"5306";4
"5307";0
"5308";4
"5309";0
"5310";1
"5311";0
"5312";1
"5313";0
"5314";1
"5315";1
"5316";1
"5317";1
"5318";0
"5319";0
"5320";0
"5321";0
"5322";0
"5323";0
"5324";0
"5325";0
"5326";0
"5327";0
"5328";0
"5329";0
"5330";2
"5331";0
"5332";0
"5333";0
"5334";0
"5335";0
"5336";0
"5337";0
"5338";0
"5339";0
"5340";0
"5341";4
"5342";0
"5343";0
"5344";4
"5345";4
"5346";2
"5347";2
"5348";0
"5349";2
"5350";1
"5351";0
"5352";1
"5353";1
"5354";1
"5355";1
"5356";4
"5357";4
"5358";4
"5359";4
"5360";1
"5361";1
"5362";1
"5363";4
"5364";0
"5365";0
"5366";1
"5367";1
"5368";1
"5369";1
"5370";1
"5371";1
"5372";1
"5373";1
"5374";4
"5375";1
"5376";1
"5377";1
"5378";0
"5379";0
"5380";0
"5381";2
"5382";0
"5383";0
"5384";0
"5385";0
"5386";4
"5387";1
"5388";4
"5389";1
"5390";4
"5391";4
"5392";1
"5393";1
"5394";1
"5395";1
"5396";1
"5397";1
"5398";1
"5399";1
"5400";1
"5401";1
"5402";1
"5403";1
"5404";1
"5405";1
"5406";4
"5407";4
"5408";4
"5409";4
"5410";4
"5411";1
"5412";1
"5413";4
"5414";4
"5415";1
"5416";1
"5417";0
"5418";0
"5419";0
"5420";1
"5421";1
"5422";1
"5423";1
"5424";1
"5425";1
"5426";1
"5427";1
"5428";4
"5429";4
"5430";1
"5431";4
"5432";4
"5433";4
"5434";4
"5435";1
"5436";1
"5437";1
"5438";0
"5439";1
"5440";1
"5441";1
"5442";1
"5443";0
"5444";1
"5445";1
"5446";1
"5447";1
"5448";1
"5449";1
"5450";1
"5451";4
"5452";0
"5453";0
"5454";0
"5455";0
"5456";0
"5457";0
"5458";0
"5459";0
"5460";0
"5461";0
"5462";0
"5463";0
"5464";0
"5465";0
"5466";0
"5467";0
"5468";3
"5469";0
"5470";0
"5471";0
"5472";0
"5473";0
"5474";0
"5475";0
"5476";4
"5477";1
"5478";2
"5479";4
"5480";1
"5481";1
"5482";4
"5483";0
"5484";0
"5485";4
"5486";4
"5487";2
"5488";0
"5489";0
"5490";4
"5491";1
"5492";4
"5493";1
"5494";1
"5495";1
"5496";1
"5497";1
"5498";0
"5499";0
"5500";0
"5501";0
"5502";0
"5503";0
"5504";0
"5505";0
"5506";0
"5507";0
"5508";0
"5509";0
"5510";0
"5511";2
"5512";0
"5513";0
"5514";0
"5515";0
"5516";3
"5517";0
"5518";0
"5519";1
"5520";4
"5521";3
"5522";1
"5523";1
"5524";1
"5525";1
"5526";1
"5527";1
"5528";1
"5529";1
"5530";0
"5531";1
"5532";1
"5533";1
"5534";1
"5535";1
"5536";1
"5537";4
"5538";1
"5539";1
"5540";4
"5541";1
"5542";1
"5543";1
"5544";1
"5545";0
"5546";0
"5547";0
"5548";0
"5549";0
"5550";1
"5551";0
"5552";1
"5553";0
"5554";0
"5555";0
"5556";4
"5557";0
"5558";0
"5559";3
"5560";0
"5561";2
"5562";0
"5563";0
"5564";0
"5565";0
"5566";0
"5567";0
"5568";3
"5569";3
"5570";0
"5571";0
"5572";3
"5573";0
"5574";0
"5575";0
"5576";3
"5577";0
"5578";1
"5579";0
"5580";0
"5581";0
"5582";0
"5583";1
"5584";1
"5585";4
"5586";1
"5587";0
"5588";1
"5589";3
"5590";1
"5591";0
"5592";2
"5593";2
"5594";2
"5595";2
"5596";0
"5597";1
"5598";0
"5599";0
"5600";0
"5601";0
"5602";0
"5603";2
"5604";2
"5605";4
"5606";0
"5607";0
"5608";0
"5609";0
"5610";4
"5611";4
"5612";4
"5613";4
"5614";2
"5615";0
"5616";1
"5617";0
"5618";0
"5619";0
"5620";0
"5621";4
"5622";4
"5623";3
"5624";0
"5625";1
"5626";4
"5627";1
"5628";0
"5629";1
"5630";2
"5631";0
"5632";3
"5633";3
"5634";1
"5635";0
"5636";0
"5637";1
"5638";0
"5639";0
"5640";0
"5641";2
"5642";2
"5643";0
"5644";1
"5645";1
"5646";1
"5647";1
"5648";1
"5649";4
"5650";1
"5651";1
"5652";1
"5653";1
"5654";1
"5655";1
"5656";1
"5657";1
"5658";1
"5659";1
"5660";1
"5661";1
"5662";1
"5663";1
"5664";4
"5665";4
"5666";1
"5667";1
"5668";4
"5669";1
"5670";1
"5671";1
"5672";1
"5673";1
"5674";0
"5675";0
"5676";1
"5677";4
"5678";4
"5679";4
"5680";4
"5681";2
"5682";0
"5683";4
"5684";1
"5685";1
"5686";4
"5687";4
"5688";4
"5689";4
"5690";4
"5691";4
"5692";4
"5693";4
"5694";1
"5695";0
"5696";4
"5697";2
"5698";2
"5699";4
"5700";1
"5701";1
"5702";4
"5703";4
"5704";1
"5705";1
"5706";3
"5707";1
"5708";2
"5709";0
"5710";0
"5711";0
"5712";0
"5713";1
"5714";0
"5715";3
"5716";1
"5717";3
"5718";1
"5719";1
"5720";1
"5721";1
"5722";1
"5723";1
"5724";3
"5725";1
"5726";0
"5727";0
"5728";0
"5729";0
"5730";0
"5731";0
"5732";0
"5733";0
"5734";0
"5735";1
"5736";1
"5737";1
"5738";2
"5739";0
"5740";0
"5741";0
"5742";0
"5743";1
"5744";1
"5745";4
"5746";0
"5747";0
"5748";1
"5749";4
"5750";1
"5751";1
"5752";1
"5753";1
"5754";1
"5755";1
"5756";1
"5757";1
"5758";1
"5759";1
"5760";1
"5761";1
"5762";1
"5763";1
"5764";1
"5765";0
"5766";1
"5767";1
"5768";1
"5769";1
"5770";4
"5771";0
"5772";1
"5773";4
"5774";0
"5775";0
"5776";0
"5777";1
"5778";0
"5779";0
"5780";1
"5781";4
"5782";1
"5783";1
"5784";4
"5785";4
"5786";4
"5787";0
"5788";1
"5789";0
"5790";4
"5791";4
"5792";4
"5793";1
"5794";1
"5795";1
"5796";4
"5797";1
"5798";1
"5799";4
"5800";4
"5801";4
"5802";1
"5803";1
"5804";4
"5805";1
"5806";1
"5807";0
"5808";1
"5809";1
"5810";0
"5811";1
"5812";1
"5813";1
"5814";1
"5815";1
"5816";0
"5817";0
"5818";1
"5819";1
"5820";0
"5821";0
"5822";0
"5823";3
"5824";3
"5825";4
"5826";4
"5827";4
"5828";4
"5829";1
"5830";4
"5831";3
"5832";3
"5833";2
"5834";2
"5835";2
"5836";3
"5837";2
"5838";2
"5839";3
"5840";3
"5841";3
"5842";4
"5843";1
"5844";4
"5845";4
"5846";4
"5847";1
"5848";4
"5849";4
"5850";4
"5851";4
"5852";4
"5853";4
"5854";4
"5855";4
"5856";2
"5857";4
"5858";2
"5859";2
"5860";2
"5861";0
"5862";2
"5863";2
"5864";0
"5865";2
"5866";0
"5867";2
"5868";2
"5869";3
"5870";4
"5871";1
"5872";4
"5873";2
"5874";2
"5875";1
"5876";4
"5877";2
"5878";1
"5879";4
"5880";2
"5881";2
"5882";4
"5883";2
"5884";0
"5885";0
"5886";4
"5887";4
"5888";2
"5889";4
"5890";4
"5891";4
"5892";4
"5893";4
"5894";4
"5895";0
"5896";4
"5897";0
"5898";1
"5899";4
"5900";1
"5901";1
"5902";1
"5903";1
"5904";1
"5905";1
"5906";1
"5907";1
"5908";4
"5909";0
"5910";0
"5911";0
"5912";1
"5913";2
"5914";4
"5915";2
"5916";4
"5917";4
"5918";4
"5919";1
"5920";4
"5921";1
"5922";0
"5923";4
"5924";1
"5925";4
"5926";2
"5927";2
"5928";0
"5929";1
"5930";4
"5931";2
"5932";4
"5933";2
"5934";2
"5935";1
"5936";1
"5937";4
"5938";1
"5939";4
"5940";0
"5941";0
"5942";4
"5943";4
"5944";2
"5945";2
"5946";2
"5947";2
"5948";1
"5949";4
"5950";1
"5951";1
"5952";1
"5953";3
"5954";1
"5955";1
"5956";4
"5957";1
"5958";1
"5959";1
"5960";1
"5961";1
"5962";1
"5963";1
"5964";1
"5965";1
"5966";1
"5967";1
"5968";1
"5969";0
"5970";1
"5971";1
"5972";4
"5973";0
"5974";1
"5975";2
"5976";2
"5977";1
"5978";1
"5979";1
"5980";4
"5981";4
"5982";4
"5983";4
"5984";0
"5985";1
"5986";1
"5987";4
"5988";4
"5989";1
"5990";0
"5991";1
"5992";4
"5993";1
"5994";1
"5995";4
"5996";4
"5997";2
"5998";2
"5999";4
"6000";1
"6001";1
"6002";4
"6003";4
"6004";4
"6005";1
"6006";0
"6007";1
"6008";1
"6009";4
"6010";1
"6011";1
"6012";1
"6013";1
"6014";1
"6015";4
"6016";0
"6017";2
"6018";0
"6019";0
"6020";0
"6021";1
"6022";2
"6023";2
"6024";0
"6025";4
"6026";4
"6027";4
"6028";2
"6029";0
"6030";4
"6031";4
"6032";4
"6033";1
"6034";0
"6035";0
"6036";0
"6037";1
"6038";1
"6039";4
"6040";0
"6041";1
"6042";1
"6043";1
"6044";1
"6045";1
"6046";1
"6047";1
"6048";1
"6049";4
"6050";1
"6051";1
"6052";0
"6053";4
"6054";1
"6055";1
"6056";1
"6057";1
"6058";1
"6059";4
"6060";2
"6061";4
"6062";4
"6063";4
"6064";0
"6065";2
"6066";2
"6067";3
"6068";2
"6069";2
"6070";2
"6071";2
"6072";2
"6073";2
"6074";2
"6075";2
"6076";2
"6077";2
"6078";2
"6079";2
"6080";2
"6081";2
"6082";2
"6083";4
"6084";2
"6085";2
"6086";2
"6087";3
"6088";2
"6089";2
"6090";2
"6091";4
"6092";4
"6093";4
"6094";4
"6095";4
"6096";1
"6097";0
"6098";4
"6099";0
"6100";4
"6101";4
"6102";2
"6103";0
"6104";4
"6105";0
"6106";3
"6107";1
"6108";2
"6109";2
"6110";2
"6111";0
"6112";4
"6113";2
"6114";2
"6115";2
"6116";2
"6117";2
"6118";2
"6119";2
"6120";2
"6121";2
"6122";3
"6123";2
"6124";2
"6125";2
"6126";2
"6127";0
"6128";0
"6129";2
"6130";2
"6131";2
"6132";2
"6133";3
"6134";3
"6135";2
"6136";0
"6137";2
"6138";3
"6139";1
"6140";2
"6141";2
"6142";2
"6143";2
"6144";4
"6145";0
"6146";0
"6147";2
"6148";0
"6149";0
"6150";0
"6151";4
"6152";0
"6153";1
"6154";4
"6155";1
"6156";1
"6157";2
"6158";2
"6159";2
"6160";4
"6161";2
"6162";2
"6163";2
"6164";2
"6165";2
"6166";0
"6167";0
"6168";0
"6169";2
"6170";4
"6171";4
"6172";1
"6173";1
"6174";2
"6175";2
"6176";2
"6177";4
"6178";2
"6179";2
"6180";2
"6181";2
"6182";1
"6183";0
"6184";2
"6185";4
"6186";4
"6187";2
"6188";2
"6189";2
"6190";2
"6191";2
"6192";2
"6193";2
"6194";2
"6195";2
"6196";2
"6197";2
"6198";2
"6199";2
"6200";2
"6201";0
"6202";0
"6203";2
"6204";2
"6205";1
"6206";0
"6207";4
"6208";4
"6209";2
"6210";4
"6211";1
"6212";4
"6213";4
"6214";4
"6215";3
"6216";2
"6217";4
"6218";4
"6219";4
"6220";2
"6221";2
"6222";4
"6223";2
"6224";2
"6225";4
"6226";4
"6227";1
"6228";3
"6229";2
"6230";3
"6231";3
"6232";2
"6233";2
"6234";2
"6235";2
"6236";1
"6237";4
"6238";4
"6239";2
"6240";4
"6241";4
"6242";2
"6243";4
"6244";1
"6245";1
"6246";4
"6247";4
"6248";4
"6249";0
"6250";4
"6251";1
"6252";4
"6253";0
"6254";0
"6255";0
"6256";1
"6257";4
"6258";4
"6259";4
"6260";1
"6261";0
"6262";0
"6263";4
"6264";1
"6265";1
"6266";1
"6267";1
"6268";2
"6269";1
"6270";2
"6271";1
"6272";2
"6273";2
"6274";2
"6275";2
"6276";3
"6277";0
"6278";0
"6279";0
"6280";0
"6281";0
"6282";0
"6283";2
"6284";0
"6285";0
"6286";0
"6287";2
"6288";2
"6289";0
"6290";0
"6291";0
"6292";1
"6293";0
"6294";1
"6295";0
"6296";1
"6297";0
"6298";2
"6299";1
"6300";2
"6301";2
"6302";0
"6303";1
"6304";4
"6305";1
"6306";1
"6307";0
"6308";4
"6309";1
"6310";2
"6311";2
"6312";1
"6313";3
"6314";2
"6315";0
"6316";0
"6317";0
"6318";0
"6319";4
"6320";0
"6321";1
"6322";1
"6323";1
"6324";4
"6325";4
"6326";4
"6327";4
"6328";4
"6329";0
"6330";0
"6331";0
"6332";1
"6333";0
"6334";0
"6335";0
"6336";4
"6337";4
"6338";0
"6339";2
"6340";2
"6341";2
"6342";2
"6343";3
"6344";2
"6345";2
"6346";2
"6347";2
"6348";2
"6349";2
"6350";2
"6351";2
"6352";2
"6353";2
"6354";2
"6355";3
"6356";2
"6357";3
"6358";3
"6359";3
"6360";3
"6361";3
"6362";3
"6363";3
"6364";3
"6365";2
"6366";2
"6367";2
"6368";2
"6369";2
"6370";2
"6371";3
"6372";2
"6373";2
"6374";4
"6375";2
"6376";2
"6377";1
"6378";4
"6379";2
"6380";2
"6381";2
"6382";2
"6383";1
"6384";2
"6385";4
"6386";4
"6387";4
"6388";4
"6389";2
"6390";2
"6391";2
"6392";0
"6393";2
"6394";0
"6395";2
"6396";2
"6397";0
"6398";0
"6399";2
"6400";0
"6401";1
"6402";1
"6403";1
"6404";4
"6405";4
"6406";4
"6407";4
"6408";4
"6409";0
"6410";0
"6411";0
"6412";1
"6413";0
"6414";0
"6415";0
"6416";4
"6417";4
"6418";1
"6419";0
"6420";2
"6421";0
"6422";2
"6423";2
"6424";2
"6425";2
"6426";2
"6427";2
"6428";1
"6429";2
"6430";2
"6431";1
"6432";2
"6433";2
"6434";2
"6435";2
"6436";2
"6437";4
"6438";4
"6439";4
"6440";4
"6441";2
"6442";2
"6443";4
"6444";0
"6445";0
"6446";2
"6447";2
"6448";1
"6449";1
"6450";1
"6451";0
"6452";1
"6453";2
"6454";2
"6455";2
"6456";1
"6457";1
"6458";0
"6459";1
"6460";2
"6461";1
"6462";2
"6463";4
"6464";1
"6465";1
"6466";4
"6467";1
"6468";1
"6469";3
"6470";3
"6471";2
"6472";2
"6473";2
"6474";2
"6475";0
"6476";0
"6477";0
"6478";2
"6479";0
"6480";1
"6481";1
"6482";1
"6483";4
"6484";2
"6485";4
"6486";4
"6487";2
"6488";0
"6489";4
"6490";2
"6491";4
"6492";4
"6493";4
"6494";2
"6495";4
"6496";2
"6497";2
"6498";2
"6499";2
"6500";4
"6501";4
"6502";2
"6503";4
"6504";2
"6505";1
"6506";0
"6507";0
"6508";0
"6509";2
"6510";0
"6511";2
"6512";0
"6513";1
"6514";1
"6515";1
"6516";2
"6517";1
"6518";1
"6519";4
"6520";2
"6521";4
"6522";4
"6523";2
"6524";0
"6525";2
"6526";2
"6527";4
"6528";4
"6529";4
"6530";2
"6531";2
"6532";2
"6533";2
"6534";2
"6535";2
"6536";4
"6537";4
"6538";2
"6539";4
"6540";2
"6541";1
"6542";0
"6543";0
"6544";0
"6545";2
"6546";0
"6547";2
"6548";4
"6549";4
"6550";2
"6551";2
"6552";2
"6553";2
"6554";3
"6555";2
"6556";2
"6557";2
"6558";2
"6559";2
"6560";3
"6561";3
"6562";3
"6563";2
"6564";2
"6565";2
"6566";2
"6567";2
"6568";2
"6569";3
"6570";3
"6571";4
"6572";1
"6573";0
"6574";1
"6575";0
"6576";1
"6577";0
"6578";1
"6579";3
"6580";3
"6581";2
"6582";4
"6583";1
"6584";4
"6585";1
"6586";4
"6587";4
"6588";3
"6589";4
"6590";3
"6591";3
"6592";1
"6593";3
"6594";3
"6595";3
"6596";4
"6597";4
"6598";3
"6599";3
"6600";4
"6601";4
"6602";1
"6603";3
"6604";2
"6605";2
"6606";3
"6607";3
"6608";2
"6609";2
"6610";3
"6611";3
"6612";4
"6613";2
"6614";1
"6615";1
"6616";3
"6617";3
"6618";3
"6619";2
"6620";3
"6621";3
"6622";3
"6623";3
"6624";3
"6625";4
"6626";4
"6627";4
"6628";4
"6629";4
"6630";4
"6631";4
"6632";4
"6633";4
"6634";4
"6635";4
"6636";4
"6637";4
"6638";3
"6639";3
"6640";3
"6641";3
"6642";2
"6643";3
"6644";3
"6645";3
"6646";2
"6647";3
"6648";2
"6649";3
"6650";3
"6651";3
"6652";2
"6653";2
"6654";3
"6655";2
"6656";3
"6657";3
"6658";3
"6659";3
"6660";2
"6661";3
"6662";3
"6663";2
"6664";3
"6665";3
"6666";3
"6667";2
"6668";3
"6669";3
"6670";2
"6671";3
"6672";3
"6673";3
"6674";3
"6675";3
"6676";3
"6677";2
"6678";3
"6679";3
"6680";2
"6681";4
"6682";4
"6683";4
"6684";3
"6685";3
"6686";2
"6687";2
"6688";1
"6689";3
"6690";4
"6691";3
"6692";0
"6693";4
"6694";0
"6695";4
"6696";3
"6697";4
"6698";4
"6699";1
"6700";4
"6701";4
"6702";4
"6703";1
"6704";1
"6705";1
"6706";4
"6707";0
"6708";4
"6709";4
"6710";4
"6711";2
"6712";4
"6713";4
"6714";4
"6715";3
"6716";3
"6717";3
"6718";4
"6719";2
"6720";4
"6721";4
"6722";3
"6723";3
"6724";4
"6725";4
"6726";4
"6727";4
"6728";4
"6729";4
"6730";1
"6731";4
"6732";3
"6733";1
"6734";1
"6735";4
"6736";3
"6737";3
"6738";3
"6739";3
"6740";3
"6741";1
"6742";1
"6743";3
"6744";1
"6745";1
"6746";3
"6747";3
"6748";0
"6749";3
"6750";3
"6751";1
"6752";4
"6753";4
"6754";4
"6755";4
"6756";3
"6757";3
"6758";1
"6759";3
"6760";3
"6761";3
"6762";1
"6763";4
"6764";3
"6765";3
"6766";2
"6767";3
"6768";3
"6769";3
"6770";2
"6771";3
"6772";3
"6773";2
"6774";2
"6775";4
"6776";3
"6777";3
"6778";3
"6779";2
"6780";3
"6781";2
"6782";1
"6783";3
"6784";3
"6785";1
"6786";3
"6787";2
"6788";1
"6789";3
"6790";2
"6791";2
"6792";2
"6793";2
"6794";2
"6795";1
"6796";1
"6797";4
"6798";4
"6799";4
"6800";4
"6801";4
"6802";4
"6803";1
"6804";4
"6805";4
"6806";4
"6807";4
"6808";3
"6809";3
"6810";3
"6811";1
"6812";2
"6813";3
"6814";3
"6815";3
"6816";3
"6817";1
"6818";1
"6819";4
"6820";4
"6821";4
"6822";4
"6823";4
"6824";3
"6825";3
"6826";3
"6827";4
"6828";4
"6829";3
"6830";3
"6831";3
"6832";4
"6833";1
"6834";0
"6835";4
"6836";0
"6837";0
"6838";1
"6839";1
"6840";1
"6841";4
"6842";4
"6843";4
"6844";4
"6845";4
"6846";0
"6847";0
"6848";0
"6849";1
"6850";0
"6851";0
"6852";0
"6853";4
"6854";4
"6855";0
"6856";2
"6857";1
"6858";2
"6859";2
"6860";2
"6861";2
"6862";2
"6863";2
"6864";2
"6865";1
"6866";1
"6867";2
"6868";2
"6869";2
"6870";2
"6871";2
"6872";3
"6873";2
"6874";2
"6875";1
"6876";2
"6877";2
"6878";2
"6879";2
"6880";2
"6881";2
"6882";2
"6883";2
"6884";2
"6885";2
"6886";2
"6887";2
"6888";2
"6889";2
"6890";1
"6891";1
"6892";2
"6893";4
"6894";2
"6895";4
"6896";4
"6897";4
"6898";2
"6899";2
"6900";4
"6901";0
"6902";2
"6903";2
"6904";1
"6905";2
"6906";0
"6907";2
"6908";0
"6909";0
"6910";1
"6911";2
"6912";2
"6913";2
"6914";2
"6915";3
"6916";2
"6917";2
"6918";2
"6919";2
"6920";2
"6921";1
"6922";2
"6923";1
"6924";1
"6925";1
"6926";0
"6927";1
"6928";4
"6929";4
"6930";1
"6931";1
"6932";4
"6933";1
"6934";1
"6935";1
"6936";4
"6937";1
"6938";1
"6939";0
"6940";1
"6941";0
"6942";0
"6943";0
"6944";0
"6945";0
"6946";0
"6947";1
"6948";1
"6949";1
"6950";4
"6951";4
"6952";4
"6953";4
"6954";4
"6955";0
"6956";0
"6957";0
"6958";1
"6959";0
"6960";0
"6961";0
"6962";4
"6963";4
"6964";2
"6965";2
"6966";2
"6967";2
"6968";2
"6969";2
"6970";2
"6971";2
"6972";2
"6973";2
"6974";2
"6975";2
"6976";2
"6977";2
"6978";2
"6979";2
"6980";2
"6981";2
"6982";2
"6983";2
"6984";2
"6985";2
"6986";2
"6987";2
"6988";2
"6989";2
"6990";1
"6991";1
"6992";2
"6993";4
"6994";2
"6995";4
"6996";4
"6997";4
"6998";2
"6999";2
"7000";2
"7001";2
"7002";2
"7003";2
"7004";2
"7005";2
"7006";2
"7007";2
"7008";2
"7009";4
"7010";4
"7011";2
"7012";2
"7013";4
"7014";2
"7015";2
"7016";2
"7017";1
"7018";2
"7019";0
"7020";2
"7021";2
"7022";1
"7023";3
"7024";3
"7025";3
"7026";1
"7027";1
"7028";0
"7029";0
"7030";1
"7031";1
"7032";1
"7033";4
"7034";4
"7035";4
"7036";4
"7037";4
"7038";0
"7039";0
"7040";0
"7041";1
"7042";0
"7043";0
"7044";0
"7045";1
"7046";4
"7047";0
"7048";2
"7049";1
"7050";2
"7051";2
"7052";2
"7053";2
"7054";2
"7055";2
"7056";3
"7057";2
"7058";2
"7059";3
"7060";3
"7061";3
"7062";3
"7063";3
"7064";3
"7065";2
"7066";3
"7067";3
"7068";3
"7069";2
"7070";2
"7071";4
"7072";4
"7073";4
"7074";4
"7075";2
"7076";2
"7077";2
"7078";2
"7079";4
"7080";4
"7081";2
"7082";2
"7083";2
"7084";2
"7085";2
"7086";2
"7087";2
"7088";4
"7089";2
"7090";0
"7091";0
"7092";0
"7093";0
"7094";1
"7095";0
"7096";0
"7097";0
"7098";0
"7099";0
"7100";1
"7101";1
"7102";1
"7103";4
"7104";4
"7105";4
"7106";4
"7107";4
"7108";0
"7109";0
"7110";0
"7111";1
"7112";0
"7113";0
"7114";0
"7115";1
"7116";4
"7117";1
"7118";2
"7119";2
"7120";2
"7121";2
"7122";1
"7123";0
"7124";2
"7125";2
"7126";2
"7127";2
"7128";2
"7129";3
"7130";2
"7131";2
"7132";2
"7133";2
"7134";2
"7135";2
"7136";2
"7137";4
"7138";4
"7139";4
"7140";4
"7141";2
"7142";2
"7143";2
"7144";2
"7145";4
"7146";4
"7147";2
"7148";2
"7149";1
"7150";2
"7151";0
"7152";2
"7153";0
"7154";0
"7155";0
